Паста|Тальятелле с телятиной|148.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Паста|Паста Арабьята|98.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Паста|Спагетти с креветками|168.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Паста|Равиоли с кроликом|108.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Паста|Равиоли с рикоттой|118.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Паста|Равиоли с говядиной и грибным соусом|138.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Пицца|Пицца «Маргарита»|120.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Спайси»|138.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Охотничья»|160.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Грибная с курицей»|138.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
